timestamp,temperature,humidity,pressure
1712606080051,30.81,20.16,1001.47
1712606080553,30.82,20.28,1001.52
1712606081066,30.81,20.4,1001.51
1712606081566,30.82,20.42,1001.48
1712606082067,30.82,20.47,1001.5
1712606082567,30.82,20.61,1001.49
1712606083069,30.82,20.84,1001.49
1712606083573,30.83,20.96,1001.52
1712606084076,30.82,21.05,1001.47
1712606084577,30.83,21.22,1001.51
1712606085078,30.82,21.36,1001.54
1712606085583,30.84,21.48,1001.49
1712606086084,30.83,21.47,1001.48
1712606086586,30.83,21.51,1001.49
1712606087088,30.83,21.64,1001.56
1712606087592,30.84,21.66,1001.54
1712606088104,30.83,21.58,1001.49
1712606088604,30.84,21.5,1001.48
1712606089106,30.84,21.54,1001.5
1712606089623,30.84,21.65,1001.47
1712606090127,30.84,21.68,1001.51
1712606090633,30.84,21.79,1001.47
1712606091137,30.84,21.8,1001.5
1712606091644,30.84,21.79,1001.5
1712606092149,30.83,21.89,1001.5
1712606092658,30.84,22.07,1001.49
1712606093164,30.84,22.29,1001.54
1712606093676,30.84,22.46,1001.55
1712606094182,30.84,22.69,1001.51
1712606094684,30.84,22.89,1001.51
1712606095199,30.84,22.84,1001.49
1712606095702,30.85,22.72,1001.54
1712606096218,30.86,22.84,1001.51
1712606096720,30.85,22.95,1001.54
1712606097222,30.85,22.8,1001.54
1712606097729,30.85,22.62,1001.55
1712606098230,30.86,22.32,1001.54
1712606098732,30.84,21.68,1001.51
1712606099233,30.83,21.11,1001.51
1712606099736,30.83,20.87,1001.52
1712606100237,30.81,20.55,1001.47
1712606100738,30.82,20.33,1001.48
1712606101239,30.83,20.15,1001.5
1712606101740,30.82,19.92,1001.49
1712606102251,30.79,19.68,1001.47
1712606102759,30.79,19.59,1001.47
1712606103260,30.79,19.59,1001.45
1712606103761,30.78,19.51,1001.45
1712606104263,30.79,19.43,1001.47
1712606104763,30.78,19.52,1001.49
1712606105265,30.76,19.69,1001.48
1712606105767,30.76,19.71,1001.49
1712606106268,30.77,19.71,1001.51
1712606106770,30.78,19.69,1001.49
1712606107281,30.77,19.83,1001.49
1712606107784,30.77,19.83,1001.47
1712606108285,30.76,19.79,1001.47
1712606108802,30.76,19.76,1001.5
1712606109304,30.75,19.62,1001.52
1712606109805,30.75,19.35,1001.49
1712606110316,30.74,19.07,1001.48
1712606110816,30.74,18.81,1001.49
1712606111317,30.72,18.6,1001.5
1712606111831,30.72,18.57,1001.47
1712606112335,30.75,18.69,1001.48
1712606112837,30.72,18.96,1001.47
1712606113339,30.74,19.17,1001.51
1712606113842,30.75,19.22,1001.54
1712606114358,30.75,19.28,1001.55
1712606114860,30.72,19.42,1001.5
1712606115362,30.72,19.63,1001.49
1712606115863,30.75,19.7,1001.49
1712606116364,30.74,19.69,1001.47
1712606116868,30.74,19.59,1001.45
1712606117371,30.76,19.5,1001.5
1712606117874,30.76,19.45,1001.47
1712606118376,30.76,19.47,1001.45
1712606118877,30.77,19.58,1001.49
1712606119380,30.77,19.74,1001.47
1712606119883,30.77,19.89,1001.47
1712606120399,30.78,19.98,1001.5
1712606120901,30.78,19.89,1001.49
1712606121417,30.77,19.83,1001.49
1712606121933,30.78,19.79,1001.47
1712606122434,30.78,19.82,1001.46
1712606122935,30.79,19.86,1001.52
1712606123436,30.79,19.93,1001.47
1712606123939,30.8,20.02,1001.52
1712606124441,30.81,20.06,1001.48
1712606124942,30.8,20.15,1001.5
1712606125444,30.8,20.44,1001.49
1712606125946,30.8,20.57,1001.47
1712606126448,30.81,20.74,1001.48
1712606126948,30.82,20.96,1001.49
1712606127465,30.82,21.08,1001.5
1712606127982,30.82,21.17,1001.45
1712606128483,30.82,21.26,1001.51
1712606128984,30.82,21.37,1001.49
1712606129494,30.83,21.46,1001.45
1712606130010,30.84,21.49,1001.47
1712606130512,30.84,21.52,1001.5
1712606131013,30.84,21.56,1001.46
1712606131516,30.85,21.57,1001.45
1712606132020,30.85,21.6,1001.51
1712606132522,30.86,21.62,1001.49
1712606133024,30.86,21.66,1001.47
1712606133528,30.86,21.66,1001.49
1712606134034,30.89,21.67,1001.51
1712606134540,30.9,21.67,1001.5
1712606135041,30.9,21.76,1001.52
1712606135542,30.87,21.92,1001.49
1712606136043,30.9,22.02,1001.54
1712606136547,30.9,22.04,1001.47
1712606137052,30.91,22.08,1001.5
1712606137552,30.92,22.11,1001.48
1712606138069,30.93,22.15,1001.49
1712606138570,30.93,22.21,1001.52
1712606139072,30.93,22.27,1001.54
1712606139587,30.93,22.31,1001.52
1712606140088,30.93,22.32,1001.5
1712606140589,30.94,22.34,1001.49
1712606141090,30.94,22.37,1001.53
1712606141592,30.95,22.41,1001.54
1712606142103,30.95,22.47,1001.53
1712606142604,30.96,22.47,1001.53
1712606143105,30.97,22.47,1001.5
1712606143607,30.97,22.44,1001.51
1712606144109,30.97,22.42,1001.49
1712606144624,30.98,22.4,1001.52
1712606145124,31,22.37,1001.54
1712606145625,30.99,22.37,1001.51
1712606146126,31,22.37,1001.53
1712606146629,31.01,22.34,1001.49
1712606147137,31.01,22.31,1001.51
1712606147639,31.01,22.3,1001.55
1712606148155,31.01,22.27,1001.49
1712606148658,31.04,22.27,1001.48
1712606149160,31.04,22.27,1001.52
1712606149661,31.02,22.29,1001.47
1712606150168,31.05,22.29,1001.52
1712606150673,31.06,22.32,1001.47
1712606151184,31.07,22.36,1001.5
1712606151687,31.06,22.44,1001.51
1712606152200,31.06,22.53,1001.5
1712606152724,31.09,22.59,1001.49
1712606153227,31.09,22.63,1001.5
1712606153732,31.09,22.67,1001.47
1712606154242,31.11,22.72,1001.49
1712606154744,31.11,22.77,1001.52
1712606155252,31.11,22.82,1001.48
1712606155759,31.14,22.87,1001.5
1712606156260,31.14,22.95,1001.5
1712606156762,31.14,23.25,1001.52
1712606157264,31.14,23.48,1001.54
1712606157766,31.16,23.59,1001.52
1712606158273,31.15,23.71,1001.49
1712606158775,31.16,23.88,1001.53
1712606159276,31.16,24.01,1001.54
1712606159778,31.16,24.05,1001.52
1712606160281,31.18,24.08,1001.51
1712606160783,31.19,24.07,1001.47
1712606161285,31.18,23.95,1001.5
1712606161785,31.2,23.9,1001.52
1712606162287,31.19,23.85,1001.51
1712606162789,31.2,23.72,1001.51
1712606163299,31.22,23.6,1001.53
1712606163799,31.23,23.56,1001.53
1712606164299,31.23,23.98,1001.52
1712606164800,31.23,24,1001.52
1712606165314,31.24,23.86,1001.47
1712606165827,31.25,23.75,1001.54
1712606166327,31.26,23.69,1001.54
1712606166830,31.24,23.77,1001.51
1712606167331,31.26,23.98,1001.52
1712606167837,31.26,23.97,1001.5
1712606168338,31.28,23.96,1001.48
1712606168839,31.27,23.94,1001.55
1712606169342,31.29,23.87,1001.59
1712606169844,31.27,23.82,1001.51
1712606170359,31.29,23.82,1001.54
1712606170863,31.29,23.8,1001.57
1712606171364,31.29,23.72,1001.56
1712606171866,31.29,23.69,1001.55
1712606172367,31.29,23.6,1001.53
1712606172877,31.31,23.56,1001.52
1712606173378,31.3,23.52,1001.59
1712606173879,31.3,23.46,1001.54
1712606174380,31.33,23.37,1001.54
1712606174891,31.34,23.37,1001.5
1712606175393,31.31,23.27,1001.54
1712606175894,31.3,23,1001.54
1712606176395,31.31,22.74,1001.5
1712606176897,31.34,22.6,1001.51
1712606177403,31.33,22.46,1001.49
1712606177906,31.34,22.39,1001.49
1712606178410,31.35,22.33,1001.48
1712606178912,31.34,22.23,1001.53
1712606179415,31.34,22.15,1001.48
1712606179918,31.35,22.14,1001.47
1712606180420,31.34,22.08,1001.46
1712606180921,31.35,22.08,1001.49
1712606181422,31.35,22,1001.52
1712606181929,31.35,21.92,1001.54
1712606182434,31.35,21.81,1001.56
1712606182939,31.35,21.67,1001.49
1712606183444,31.35,21.55,1001.52
1712606183948,31.37,21.52,1001.48
1712606184450,31.36,21.53,1001.5
1712606184952,31.36,21.56,1001.5
1712606185452,31.37,21.56,1001.47
1712606185956,31.39,21.53,1001.46
1712606186466,31.37,21.61,1001.47
1712606186969,31.38,21.69,1001.46
1712606187471,31.38,21.68,1001.46
1712606187972,31.38,21.63,1001.43
1712606188473,31.39,21.6,1001.47
1712606188987,31.39,21.63,1001.47
1712606189488,31.39,21.66,1001.44
1712606189990,31.41,21.65,1001.43
1712606190490,31.41,21.6,1001.47
1712606190992,31.4,21.55,1001.42
1712606191498,31.41,21.53,1001.46
1712606192000,31.4,21.5,1001.43
1712606192501,31.41,21.5,1001.48
1712606193003,31.42,21.48,1001.46
1712606193505,31.41,21.47,1001.44
1712606194007,31.41,21.5,1001.45
1712606194520,31.42,21.48,1001.46
1712606195023,31.42,21.5,1001.46
1712606195524,31.42,21.51,1001.48
1712606196026,31.42,21.51,1001.46
1712606196527,31.42,21.53,1001.47
1712606197030,31.42,21.52,1001.47
1712606197532,31.43,21.5,1001.43
1712606198035,31.43,21.47,1001.43
1712606198536,31.44,21.46,1001.48
1712606199038,31.44,21.44,1001.42
1712606199554,31.45,21.44,1001.44
1712606200057,31.46,21.45,1001.43
1712606200558,31.46,21.5,1001.39
1712606201059,31.48,21.53,1001.46
1712606201561,31.46,21.57,1001.4
1712606202066,31.49,21.61,1001.51
1712606202568,31.5,21.63,1001.44
1712606203069,31.5,21.64,1001.44
1712606203585,31.5,21.62,1001.48
1712606204088,31.51,21.63,1001.48
1712606204588,31.51,21.67,1001.44
1712606205091,31.52,21.73,1001.47
1712606205593,31.53,21.85,1001.47
1712606206094,31.54,22.26,1001.5
1712606206597,31.53,22.25,1001.52
1712606207110,31.55,22.17,1001.46
1712606207611,31.55,22.04,1001.4
1712606208112,31.56,21.92,1001.4
1712606208614,31.56,21.92,1001.45
1712606209121,31.56,21.89,1001.45
1712606209629,31.56,21.85,1001.39
1712606210130,31.58,21.89,1001.45
1712606210634,31.58,21.87,1001.45
1712606211136,31.58,21.83,1001.4
1712606211641,31.58,21.84,1001.46
1712606212145,31.6,22.25,1001.43
1712606212649,31.59,22.4,1001.48
1712606213154,31.6,22.46,1001.45
1712606213661,31.61,22.47,1001.43
1712606214175,31.61,22.52,1001.43
1712606214676,31.61,22.55,1001.5
1712606215179,31.64,22.66,1001.47
1712606215680,31.65,22.79,1001.42
1712606216185,31.64,22.92,1001.47
1712606216689,31.64,23.05,1001.45
1712606217192,31.66,23.04,1001.51
1712606217693,31.65,22.88,1001.48
1712606218193,31.65,22.78,1001.48
1712606218697,31.65,22.72,1001.43
1712606219198,31.66,22.78,1001.45
1712606219699,31.65,23.04,1001.46
1712606220201,31.67,22.95,1001.46
1712606220712,31.67,22.75,1001.46
1712606221213,31.67,22.56,1001.44
1712606221713,31.66,22.56,1001.41
1712606222214,31.66,22.18,1001.46
1712606222716,31.66,21.91,1001.46
1712606223220,31.66,21.88,1001.45
1712606223724,31.67,21.98,1001.47
1712606224226,31.66,21.99,1001.47
1712606224727,31.66,22.12,1001.49
1712606225229,31.67,22.14,1001.53
1712606225736,31.66,22.28,1001.47
1712606226238,31.65,22.28,1001.48
1712606226739,31.66,22.34,1001.48
1712606227241,31.65,22.37,1001.46
1712606227754,31.65,22.43,1001.47
1712606228255,31.64,22.47,1001.48
1712606228757,31.64,22.58,1001.43
1712606229257,31.65,22.72,1001.48
1712606229758,31.66,22.92,1001.45
1712606230268,31.65,22.94,1001.47
1712606230770,31.65,23.05,1001.45
1712606231270,31.65,23.15,1001.48
1712606231771,31.65,22.99,1001.46
1712606232282,31.63,22.83,1001.45
1712606232787,31.63,22.65,1001.45
1712606233304,31.63,22.5,1001.45
1712606233804,31.61,22.21,1001.46
1712606234306,31.61,22.02,1001.47
1712606234815,31.6,21.95,1001.47
1712606235317,31.61,21.92,1001.46
1712606235820,31.63,21.9,1001.47
1712606236320,31.6,21.85,1001.47
1712606236823,31.6,21.89,1001.46
1712606237331,31.61,21.84,1001.5
1712606237832,31.6,21.86,1001.47
1712606238334,31.6,21.9,1001.48
1712606238836,31.6,22.01,1001.47
1712606239338,31.59,21.99,1001.49
1712606239840,31.6,21.92,1001.5
1712606240344,31.59,21.83,1001.47
1712606240845,31.58,21.74,1001.44
1712606241347,31.6,21.56,1001.47
1712606241864,31.58,21.5,1001.46
1712606242366,31.59,21.66,1001.43
1712606242879,31.6,21.73,1001.39
1712606243381,31.59,21.69,1001.45
1712606243882,31.59,21.66,1001.41
1712606244383,31.58,21.64,1001.45
1712606244891,31.57,21.68,1001.4
1712606245398,31.58,21.64,1001.45
1712606245900,31.58,21.76,1001.46
1712606246401,31.58,21.86,1001.48
1712606246902,31.59,21.82,1001.46
1712606247408,31.59,21.82,1001.46
1712606247909,31.59,21.69,1001.44
1712606248410,31.58,21.57,1001.43
1712606248911,31.59,21.48,1001.47
1712606249413,31.58,21.41,1001.42
1712606249916,31.58,21.35,1001.39
1712606250433,31.56,21.24,1001.38
1712606250935,31.57,21.16,1001.44
1712606251439,31.55,21,1001.45
1712606251947,31.58,20.85,1001.37
1712606252449,31.57,20.9,1001.35
1712606252950,31.57,20.79,1001.35
1712606253451,31.55,20.78,1001.38
1712606253954,31.57,20.86,1001.38
1712606254463,31.57,20.97,1001.38
1712606254963,31.56,21.12,1001.42
1712606255464,31.56,21.27,1001.43
1712606255965,31.56,21.37,1001.45
1712606256477,31.56,21.5,1001.41
1712606256979,31.56,21.57,1001.4
1712606257495,31.55,21.57,1001.44
1712606257996,31.56,21.5,1001.4
1712606258497,31.57,21.47,1001.42
1712606258998,31.56,21.5,1001.41
1712606259500,31.55,21.37,1001.43
1712606260003,31.56,21.24,1001.42
1712606260503,31.55,21.12,1001.4
1712606261015,31.54,21,1001.41
1712606261524,31.56,20.91,1001.44
1712606262025,31.56,20.81,1001.4
1712606262527,31.55,20.76,1001.47
1712606263028,31.56,20.68,1001.36
1712606263543,31.55,20.56,1001.37
1712606264044,31.55,20.47,1001.37
1712606264546,31.55,20.37,1001.38
1712606265047,31.56,20.36,1001.4
1712606265547,31.55,20.5,1001.38
1712606266049,31.55,20.53,1001.4
1712606266550,31.54,20.54,1001.38
1712606267052,31.56,20.54,1001.42
1712606267569,31.56,20.49,1001.41
1712606268071,31.55,20.47,1001.44
1712606268571,31.55,20.47,1001.38
1712606269074,31.56,20.44,1001.41
1712606269586,31.55,20.37,1001.44
1712606270088,31.56,20.36,1001.42
1712606270592,31.54,20.29,1001.41
1712606271100,31.55,20.25,1001.37
1712606271604,31.56,20.12,1001.42
1712606272110,31.56,20.05,1001.39
1712606272619,31.56,20.02,1001.39
1712606273124,31.57,19.95,1001.4
1712606273629,31.57,19.86,1001.47
1712606274136,31.56,20,1001.44
1712606274637,31.56,20.14,1001.41
1712606275137,31.57,20.31,1001.45
1712606275639,31.56,20.5,1001.44
1712606276140,31.56,20.64,1001.42
1712606276642,31.57,20.71,1001.4
1712606277155,31.57,20.76,1001.46
1712606277656,31.57,20.77,1001.44
1712606278158,31.57,20.82,1001.42
1712606278660,31.57,20.75,1001.38
1712606279163,31.57,20.75,1001.4
1712606279671,31.57,20.96,1001.39
1712606280173,31.56,21.14,1001.35
